timestamp;status_code;length;output_file
2022-08-22 01:01:39;200;699;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:40;200;741;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:40;200;377;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:41;200;754;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:42;200;787;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:43;200;1187;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:43;200;702;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:44;200;587;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:45;200;884;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:45;200;712;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:46;200;1014;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:47;200;582;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:47;200;504;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:48;200;745;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:49;200;606;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:49;200;1216;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:50;200;1031;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:51;200;746;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:51;200;422;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:52;200;390;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:53;200;460;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:54;200;916;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:54;200;325;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:55;200;639;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:56;200;680;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:56;200;595;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:57;200;418;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:58;200;1056;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:58;200;333;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:01:59;200;993;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:00;200;374;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:00;200;737;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:01;200;892;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:02;200;310;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:02;200;431;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:03;200;450;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:04;200;636;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:04;200;529;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:05;200;460;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:06;200;740;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:06;200;374;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:07;200;436;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:08;200;597;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:08;200;544;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:09;200;673;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:10;200;852;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:10;200;374;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:11;200;797;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:12;200;389;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:13;200;605;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:13;200;424;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:14;200;304;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:15;200;1509;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:15;200;599;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:16;200;561;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:17;200;776;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:17;200;1063;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:18;200;571;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:19;200;1050;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:19;200;397;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:20;200;382;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:21;200;537;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:21;200;1063;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:22;200;898;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:23;200;904;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:24;200;517;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:24;200;683;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:25;200;909;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:26;200;351;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:26;200;615;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:27;200;735;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:28;200;1101;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:28;200;1063;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:29;200;597;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:30;200;592;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:30;200;1369;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:31;200;1238;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:32;200;450;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:33;200;1191;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:33;200;432;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:34;200;401;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:35;200;613;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:35;200;959;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:36;200;396;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:37;200;475;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:37;200;447;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:38;200;657;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:39;200;438;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:39;200;474;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:40;200;531;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:41;200;407;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:41;200;436;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:42;200;838;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:43;200;307;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:44;200;707;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:44;200;523;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:45;200;383;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:46;200;439;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:46;200;350;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:47;200;342;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:48;200;756;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:48;200;793;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:49;200;516;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:50;200;750;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:50;200;1280;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:51;200;447;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:52;200;791;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:53;200;417;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:53;200;552;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:54;200;910;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:55;200;339;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:55;200;746;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:56;200;1431;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:57;200;485;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:57;200;561;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:58;200;683;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:59;200;549;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:02:59;200;619;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:00;200;592;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:01;200;517;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:02;200;360;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:02;200;352;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:03;200;436;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:04;200;511;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:06;200;846;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:07;200;484;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:08;200;447;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:09;200;539;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:10;200;679;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:11;200;752;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:12;200;551;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:13;200;547;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:14;200;424;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:15;200;954;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:15;200;746;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:16;200;470;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:17;200;792;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:17;200;691;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:18;200;514;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:19;200;443;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:20;200;562;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:20;200;849;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:21;200;554;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:22;200;410;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:22;200;509;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:23;200;480;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:24;200;351;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:24;200;851;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:25;200;1090;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:26;200;592;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:26;200;1558;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:27;200;758;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:28;200;814;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:29;200;573;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:29;200;815;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:30;200;504;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:31;200;552;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:31;200;504;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:32;200;1202;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:33;200;592;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:33;200;482;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:34;200;378;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:35;200;681;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:35;200;467;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:36;200;719;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:37;200;339;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:37;200;355;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:38;200;574;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:39;200;1226;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:39;200;343;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:40;200;682;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:41;200;522;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:42;200;387;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:42;200;675;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:43;200;519;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:44;200;479;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:44;200;617;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:45;200;437;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:46;200;612;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:46;200;331;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:47;200;831;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:48;200;325;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:48;200;408;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:49;200;336;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:50;200;1068;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:50;200;636;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:51;200;449;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:52;200;375;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:53;200;386;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:53;200;418;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:54;200;720;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:55;200;524;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:55;200;743;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:56;200;2370;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:57;200;726;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:57;200;534;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:58;200;428;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:59;200;1535;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:03:59;200;310;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:00;200;574;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:01;200;715;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:02;200;719;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:02;200;485;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:03;200;912;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:03;200;412;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:04;200;757;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:05;200;634;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:06;200;327;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:06;200;798;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:07;200;692;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:08;200;690;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:08;200;1002;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:09;200;779;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:10;200;573;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:10;200;693;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:11;200;364;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:12;200;706;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:12;200;1251;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:13;200;753;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:14;200;414;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:15;200;497;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:15;200;568;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:16;200;736;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:17;200;499;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:17;200;724;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:18;200;606;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:19;200;507;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:19;200;740;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:20;200;767;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:21;200;594;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:21;200;1987;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:22;200;633;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:23;200;454;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:24;200;505;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
2022-08-22 01:04:24;200;767;/Users/sevdaoztutk/Desktop/Social Data Science/Qwe/Examproject
